price,n_rooms,area,price_per_m2,link,title,address,district
6000,3,78.0,77.0,https://www.otodom.pl/pl/oferta/krowodrza-przybyszewskiego-3-pok-pierwszy-najem-ID4v7g6,Krowodrza | Przybyszewskiego 3 pok| pierwszy najem,"ul. Stanisława Przybyszewskiego, Małe Błonia, Krowodrza, Kraków, małopolskie",Krowodrza
2600,2,47.0,55.0,https://www.otodom.pl/pl/oferta/idealne-dla-studentow-ID4v6uX,Idealne dla studentów,"ul. Kazimierza Chałupnika, Rakowice, Prądnik Czerwony, Kraków, małopolskie",Prądnik Czerwony
5500,3,75.0,73.0,https://www.otodom.pl/pl/oferta/gdanska-3-pok-75m2-klima-taras-eng-ID4v2Om,Gdańska | 3 POK. | 75m2 | Klima | Taras | ENG,"ul. Gdańska, Olsza, Prądnik Czerwony, Kraków, małopolskie",Prądnik Czerwony
2900,2,43.0,67.0,https://www.otodom.pl/pl/oferta/pradnik-bialy-papierni-pradnickich-43m2-2pok-ID4wTJl,Prądnik Biały | Papierni Prądnickich | 43m2 | 2pok,"Papierni Prądnickich, Górka Narodowa, Prądnik Biały, Kraków, małopolskie",Prądnik Biały
2500,2,41.0,61.0,https://www.otodom.pl/pl/oferta/do-wynajecia-mieszkanie-41m2-salwator-city-ID4wjtl,"Do wynajęcia mieszkanie 41m2, Salwator CIty","Stare Miasto, Stare Miasto, Kraków, małopolskie",Stare Miasto
8500,3,107.0,79.0,https://www.otodom.pl/pl/oferta/przestronny-apartament-z-basenem-przy-wisle-ID4wNnj,Przestronny apartament z basenem przy Wiśle,"ul. Ludwinowska, Ludwinów, Dębniki, Kraków, małopolskie",Dębniki
3950,2,49.0,81.0,https://www.otodom.pl/pl/oferta/lokal-komercyjny-z-wyjsciem-do-ogrodka-ID4wLkI,Lokal komercyjny z wyjściem do ogródka,"ul. Skawińska, Kazimierz, Stare Miasto, Kraków, małopolskie",Stare Miasto
4000,2,47.0,85.0,https://www.otodom.pl/pl/oferta/swietne-mieszkanie-na-wynajem-od-zaraz-ID4wfjS,Świetne mieszkanie na wynajem od zaraz !,"ul. Pana Tadeusza, Zabłocie, Podgórze, Kraków, małopolskie",Podgórze
7900,3,80.0,99.0,https://www.otodom.pl/pl/oferta/nowe-penthouse-prywatny-park-klima-parking-eng-ID4wr4D,Nowe penthouse prywatny park klima parking ENG,"ul. Władysława Bełzy, Rajsko, Swoszowice, Kraków, małopolskie",Swoszowice
14800,4,110.0,135.0,https://www.otodom.pl/pl/oferta/ekskluzywny-nowy-apartament-z-tarasem-ID4wqXz,"Ekskluzywny, nowy apartament z tarasem ","ul. Mogilska, Rakowice, Prądnik Czerwony, Kraków, małopolskie",Prądnik Czerwony
2000,1,36.0,56.0,https://www.otodom.pl/pl/oferta/1-pokojowe-z-widokiem-na-ogrod-ID4wcSI,1 pokojowe z widokiem na ogród,"ul. Pawła Włodkowica, Rakowice, Prądnik Czerwony, Kraków, małopolskie",Prądnik Czerwony
5800,3,100.0,58.0,https://www.otodom.pl/pl/oferta/3-pok-i-100m2-i-dwupoziomowe-i-ul-pokutynskiego-i-ID4uPuj,3 pok I 100m2 I Dwupoziomowe I Ul. Pokutyńskiego I,"ul. Filipa Pokutyńskiego, Pychowice, Dębniki, Kraków, małopolskie",Dębniki
5300,3,60.0,88.0,https://www.otodom.pl/pl/oferta/grzegorzki-grzegorzecka-3-pok-eng-ID4w6bg,Grzegórzki | Grzegórzecka | 3 pok. | Eng,"ul. Grzegórzecka, Grzegórzki, Grzegórzki, Kraków, małopolskie",Grzegórzki
9000,4,120.0,75.0,https://www.otodom.pl/pl/oferta/ekskluzywny-apartament-120-m2-zablocie-garden-r-ID4tKjO,Ekskluzywny apartament 120 m2/Zabłocie/Garden R.,"ul. Przemysłowa, Zabłocie, Podgórze, Kraków, małopolskie",Podgórze
15000,3,202.0,74.0,https://www.otodom.pl/pl/oferta/penthouse-202m2-taras-50m2-ul-pokutynskiego-ID4sAtB,Penthouse 202m2 + Taras 50m2 | Ul. Pokutyńskiego |,"ul. Filipa Pokutyńskiego, Pychowice, Dębniki, Kraków, małopolskie",Dębniki
5900,3,70.0,84.0,https://www.otodom.pl/pl/oferta/mieszkanie-z-widokiem-na-tatry-ID4q5qs,Mieszkanie z widokiem na Tatry,"ul. Stańczyka, Bronowice, Bronowice, Kraków, małopolskie",Bronowice
